ID,Core Relations
704,movie.initial_release_date movie.starring.actor
705,movie.initial_release_date movie.starring.actor
706,movie.initial_release_date movie.starring.actor
707,movie.initial_release_date movie.starring.actor
708,movie.initial_release_date movie.starring.actor
709,movie.initial_release_date movie.starring.actor
710,movie.initial_release_date movie.starring.actor
711,movie.initial_release_date movie.starring.actor
712,movie.initial_release_date movie.starring.actor
713,movie.initial_release_date movie.starring.actor
714,movie.initial_release_date movie.starring.actor
715,movie.initial_release_date movie.starring.actor
716,movie.initial_release_date movie.starring.actor
717,movie.initial_release_date movie.starring.actor
718,movie.initial_release_date movie.starring.actor
719,movie.initial_release_date movie.starring.actor
720,movie.initial_release_date movie.starring.actor
721,movie.initial_release_date movie.starring.actor
722,movie.initial_release_date movie.starring.actor
723,movie.initial_release_date movie.starring.actor
724,movie.initial_release_date movie.starring.actor
725,movie.initial_release_date movie.starring.actor
726,movie.initial_release_date movie.starring.actor
727,movie.initial_release_date movie.starring.actor
728,movie.initial_release_date movie.starring.actor
729,movie.initial_release_date movie.starring.actor
730,movie.initial_release_date movie.starring.actor
731,movie.initial_release_date movie.starring.actor
732,movie.initial_release_date movie.starring.actor
733,movie.initial_release_date movie.starring.actor
734,movie.initial_release_date movie.starring.actor
735,movie.initial_release_date movie.starring.actor
736,movie.initial_release_date movie.starring.actor
737,movie.initial_release_date movie.starring.actor
738,movie.initial_release_date movie.starring.actor
739,movie.initial_release_date movie.starring.actor
740,movie.initial_release_date movie.starring.actor
741,movie.initial_release_date movie.starring.actor
742,movie.initial_release_date movie.starring.actor
743,movie.initial_release_date movie.starring.actor
744,movie.initial_release_date movie.starring.actor
745,movie.initial_release_date movie.starring.actor
746,movie.initial_release_date movie.starring.actor
747,movie.initial_release_date movie.starring.actor
748,movie.initial_release_date movie.starring.actor
749,movie.initial_release_date movie.starring.actor
750,movie.initial_release_date movie.starring.actor
751,movie.initial_release_date movie.starring.actor
752,movie.initial_release_date movie.starring.actor
753,movie.initial_release_date movie.starring.actor
754,movie.initial_release_date movie.starring.actor
755,movie.initial_release_date movie.starring.actor
756,movie.initial_release_date movie.starring.actor
757,movie.initial_release_date movie.starring.actor
758,movie.initial_release_date movie.starring.actor
759,movie.initial_release_date movie.starring.actor
760,movie.initial_release_date movie.starring.actor
761,movie.initial_release_date movie.starring.actor
762,movie.initial_release_date movie.starring.actor
763,movie.initial_release_date movie.starring.actor
764,movie.initial_release_date movie.starring.actor
765,movie.initial_release_date movie.starring.actor
766,movie.initial_release_date movie.starring.actor
767,movie.initial_release_date movie.starring.actor
768,movie.initial_release_date movie.starring.actor
769,movie.initial_release_date movie.starring.actor
770,movie.initial_release_date movie.starring.actor
771,movie.initial_release_date movie.starring.actor
772,movie.initial_release_date movie.starring.actor
773,movie.initial_release_date movie.starring.actor
774,movie.initial_release_date movie.starring.actor
775,movie.initial_release_date movie.starring.actor
776,movie.initial_release_date movie.starring.actor
777,movie.initial_release_date movie.starring.actor
778,movie.initial_release_date movie.starring.actor
779,movie.initial_release_date movie.starring.actor
780,movie.initial_release_date movie.starring.actor
781,movie.initial_release_date movie.starring.actor
782,movie.initial_release_date movie.starring.actor
783,movie.initial_release_date movie.starring.actor
784,movie.initial_release_date movie.starring.actor
785,movie.initial_release_date movie.starring.actor
786,movie.initial_release_date movie.starring.actor
787,movie.initial_release_date movie.starring.actor
788,movie.initial_release_date movie.starring.actor
789,movie.initial_release_date movie.starring.actor
790,movie.initial_release_date movie.starring.actor
791,movie.initial_release_date movie.starring.actor
792,movie.initial_release_date movie.starring.actor
793,movie.initial_release_date movie.starring.actor
794,movie.initial_release_date movie.starring.actor
795,movie.initial_release_date movie.starring.actor
796,movie.initial_release_date movie.starring.actor
797,movie.initial_release_date movie.starring.actor
798,movie.initial_release_date movie.starring.actor
799,movie.initial_release_date movie.starring.actor
800,movie.initial_release_date movie.starring.actor
801,movie.initial_release_date movie.starring.actor
802,movie.initial_release_date movie.starring.actor
803,movie.initial_release_date movie.starring.actor
804,movie.initial_release_date movie.starring.actor
805,movie.initial_release_date movie.starring.actor
806,movie.initial_release_date movie.starring.actor
807,movie.initial_release_date movie.starring.actor
808,movie.initial_release_date movie.starring.actor
809,movie.initial_release_date movie.starring.actor
810,movie.initial_release_date movie.starring.actor
811,movie.initial_release_date movie.starring.actor
812,movie.initial_release_date movie.starring.actor
813,movie.initial_release_date movie.starring.actor
814,movie.initial_release_date movie.starring.actor
815,movie.initial_release_date movie.starring.actor
816,movie.initial_release_date movie.starring.actor
817,movie.initial_release_date movie.starring.actor
818,movie.initial_release_date movie.starring.actor
819,movie.initial_release_date movie.starring.actor
820,movie.initial_release_date movie.starring.actor
821,movie.initial_release_date movie.starring.actor
822,movie.initial_release_date movie.starring.actor
823,movie.initial_release_date movie.starring.actor
824,movie.initial_release_date movie.starring.actor
825,movie.initial_release_date movie.starring.actor
826,movie.initial_release_date movie.starring.actor
827,movie.initial_release_date movie.starring.actor
828,movie.initial_release_date movie.starring.actor
829,movie.initial_release_date movie.starring.actor
830,movie.initial_release_date movie.starring.actor
831,movie.initial_release_date movie.starring.actor
832,movie.initial_release_date movie.starring.actor
833,movie.initial_release_date movie.starring.actor
834,movie.initial_release_date movie.starring.actor
835,movie.initial_release_date movie.starring.actor
836,movie.initial_release_date movie.starring.actor
837,movie.initial_release_date movie.starring.actor
838,movie.initial_release_date movie.starring.actor
839,movie.initial_release_date movie.starring.actor
840,movie.initial_release_date movie.starring.actor
841,movie.initial_release_date movie.starring.actor
842,movie.initial_release_date movie.starring.actor
843,movie.initial_release_date movie.starring.actor
844,movie.initial_release_date movie.starring.actor
845,movie.initial_release_date movie.starring.actor
846,movie.initial_release_date movie.starring.actor
847,movie.initial_release_date movie.starring.actor
848,movie.initial_release_date movie.starring.actor
849,movie.initial_release_date movie.starring.actor
850,movie.initial_release_date movie.starring.actor
851,movie.initial_release_date movie.starring.actor
852,movie.initial_release_date movie.starring.actor
853,movie.initial_release_date movie.starring.actor
854,movie.initial_release_date movie.starring.actor
855,movie.initial_release_date movie.starring.actor
856,movie.initial_release_date movie.starring.actor
857,movie.initial_release_date movie.starring.actor
858,movie.initial_release_date movie.starring.actor
859,movie.initial_release_date movie.starring.actor
860,movie.initial_release_date movie.starring.actor
861,movie.initial_release_date movie.starring.actor
862,movie.initial_release_date movie.starring.actor
863,movie.initial_release_date movie.starring.actor
864,movie.initial_release_date movie.starring.actor
865,movie.initial_release_date movie.starring.actor
866,movie.initial_release_date movie.starring.actor
867,movie.initial_release_date movie.starring.actor
868,movie.initial_release_date movie.starring.actor
869,movie.initial_release_date movie.starring.actor
870,movie.initial_release_date movie.starring.actor
871,movie.initial_release_date movie.starring.actor
872,movie.initial_release_date movie.starring.actor
873,movie.initial_release_date movie.starring.actor
874,movie.initial_release_date movie.starring.actor
875,movie.initial_release_date movie.starring.actor
876,movie.initial_release_date movie.starring.actor
877,movie.initial_release_date movie.starring.actor
878,movie.initial_release_date movie.starring.actor
879,movie.initial_release_date movie.starring.actor
880,movie.initial_release_date movie.starring.actor
881,movie.initial_release_date movie.starring.actor
882,movie.initial_release_date movie.starring.actor
883,movie.initial_release_date movie.starring.actor
884,movie.initial_release_date movie.starring.actor
885,movie.initial_release_date movie.starring.actor
886,movie.initial_release_date movie.starring.actor
887,movie.initial_release_date movie.starring.actor
888,movie.initial_release_date movie.starring.actor
889,movie.initial_release_date movie.starring.actor
890,movie.initial_release_date movie.starring.actor
891,movie.initial_release_date movie.starring.actor
892,movie.initial_release_date movie.starring.actor
893,movie.initial_release_date movie.starring.actor
894,movie.initial_release_date movie.starring.actor
895,movie.initial_release_date movie.starring.actor
896,movie.initial_release_date movie.starring.actor
897,movie.initial_release_date movie.starring.actor
898,movie.initial_release_date movie.starring.actor
899,movie.initial_release_date movie.starring.actor
900,movie.initial_release_date movie.starring.actor
901,movie.initial_release_date movie.starring.actor
902,movie.initial_release_date movie.starring.actor
903,movie.initial_release_date movie.starring.actor
904,movie.initial_release_date movie.starring.actor
905,movie.initial_release_date movie.starring.actor
906,movie.initial_release_date movie.starring.actor
907,movie.initial_release_date movie.starring.actor
908,movie.initial_release_date movie.starring.actor
909,movie.initial_release_date movie.starring.actor
910,movie.initial_release_date movie.starring.actor
911,movie.initial_release_date movie.starring.actor
912,movie.initial_release_date movie.starring.actor
913,movie.initial_release_date movie.starring.actor
914,movie.initial_release_date movie.starring.actor
915,movie.initial_release_date movie.starring.actor
916,movie.initial_release_date movie.starring.actor
917,movie.initial_release_date movie.starring.actor
918,movie.initial_release_date movie.starring.actor
919,movie.initial_release_date movie.starring.actor
920,movie.initial_release_date movie.starring.actor
921,movie.initial_release_date movie.starring.actor
922,movie.initial_release_date movie.starring.actor
923,movie.initial_release_date movie.starring.actor
924,movie.initial_release_date movie.starring.actor
925,movie.initial_release_date movie.starring.actor
926,movie.initial_release_date movie.starring.actor
927,movie.initial_release_date movie.starring.actor
928,movie.initial_release_date movie.starring.actor
929,movie.initial_release_date movie.starring.actor
930,movie.initial_release_date movie.starring.actor
931,movie.initial_release_date movie.starring.actor
932,movie.initial_release_date movie.starring.actor
933,movie.initial_release_date movie.starring.actor
934,movie.initial_release_date movie.starring.actor
935,movie.initial_release_date movie.starring.actor
936,movie.initial_release_date movie.starring.actor
937,movie.initial_release_date movie.starring.actor
938,movie.initial_release_date movie.starring.actor
939,movie.initial_release_date movie.starring.actor
940,movie.initial_release_date movie.starring.actor
941,movie.initial_release_date movie.starring.actor
942,movie.initial_release_date movie.starring.actor
943,movie.initial_release_date movie.starring.actor
944,movie.initial_release_date movie.starring.actor
945,movie.initial_release_date movie.starring.actor
946,movie.initial_release_date movie.starring.actor
947,movie.initial_release_date movie.starring.actor
948,movie.initial_release_date movie.starring.actor
949,movie.initial_release_date movie.starring.actor
950,movie.initial_release_date movie.starring.actor
951,movie.initial_release_date movie.starring.actor
952,movie.initial_release_date movie.starring.actor
953,movie.initial_release_date movie.starring.actor
954,movie.initial_release_date movie.starring.actor
955,movie.initial_release_date movie.starring.actor
956,movie.initial_release_date movie.starring.actor
957,movie.initial_release_date movie.starring.actor
958,movie.initial_release_date movie.starring.actor
959,movie.initial_release_date movie.starring.actor
960,movie.initial_release_date movie.starring.actor
961,movie.initial_release_date movie.starring.actor
962,movie.initial_release_date movie.starring.actor
963,movie.initial_release_date movie.starring.actor
964,movie.initial_release_date movie.starring.actor
965,movie.initial_release_date movie.starring.actor
966,movie.initial_release_date movie.starring.actor
967,movie.initial_release_date movie.starring.actor
968,movie.initial_release_date movie.starring.actor
969,movie.initial_release_date movie.starring.actor
970,movie.initial_release_date movie.starring.actor
971,movie.initial_release_date movie.starring.actor
972,movie.initial_release_date movie.starring.actor
973,movie.initial_release_date movie.starring.actor
974,movie.initial_release_date movie.starring.actor
975,movie.initial_release_date movie.starring.actor
976,movie.initial_release_date movie.starring.actor
977,movie.initial_release_date movie.starring.actor
978,movie.initial_release_date movie.starring.actor
979,movie.initial_release_date movie.starring.actor
980,movie.initial_release_date movie.starring.actor
981,movie.initial_release_date movie.starring.actor
